,name,artist,id,danceability,acousticness,liveness,loudness,speechiness,mood
525,Telisenulepriya Rasika,Pendyala Nageswara Rao,https://open.spotify.com/embed/track/3AU0xoynFQMgw2hDEFTwiI?utm_source=generator,0.44,0.975,0.939,0.5553800768795256,0.0623,cheerful
526,Nemaliki Nerpina,K. V. Mahadevan,https://open.spotify.com/embed/track/4WxXJJ3HgigBKmLbsu5E54?utm_source=generator,0.592,0.869,0.124,0.775172084984654,0.172,Chill
527,Na Kallaku,Shiva Kakani,https://open.spotify.com/embed/track/5TwlepIX4UM13pZJ4GoBvs?utm_source=generator,0.858,0.518,0.674,0.9135552310855508,0.169,cheerful
528,Jingi Chika,D. Imman,https://open.spotify.com/embed/track/61Zp3yCbOK9S4YPs9XVKAa?utm_source=generator,0.929,0.404,0.062,0.771566494830001,0.161,romantic
529,Yenniyalo Yenniyalo,Sai Karthik,https://open.spotify.com/embed/track/3cN5ajg7uQnroGePex8BuX?utm_source=generator,0.919,0.0892,0.058,0.8007389969903752,0.0808,energetic
530,Bullipitta Bujjipitta,Ilaiyaraaja,https://open.spotify.com/embed/track/2KStvPSXlVTn0UBEEbrv0i?utm_source=generator,0.757,0.88,0.363,0.6006436425400042,0.0397,Chill
531,Ringu Juttu Poradey,Shirisha,https://open.spotify.com/embed/track/4JszQrmGeYONf67tLrdnG2?utm_source=generator,0.765,0.0515,0.341,0.9197532703596653,0.182,energetic
532,Vuylala Vuylala,M. M. Keeravani,https://open.spotify.com/embed/track/7tfa0cMHzyp4st1DQGFO8R?utm_source=generator,0.444,0.484,0.146,0.7263327274352633,0.0486,romantic
533,Vatapatra (Happy),Ilaiyaraaja,https://open.spotify.com/embed/track/0cVNEozBNU3KV9dyXcaE5K?utm_source=generator,0.634,0.493,0.0744,0.8280640066748115,0.0266,romantic
534,Kani Penchina Ma Ammake,Anup Rubens,https://open.spotify.com/embed/track/4tdbEdkYcZxpYH4Gixci0I?utm_source=generator,0.789,0.583,0.0719,0.7666497809827468,0.0609,romantic
535,"Vachinde - From ""Fidaa""",Madhu Priya,https://open.spotify.com/embed/track/5qQS9k70G9iuOi5tM0ozOi?utm_source=generator,0.824,0.353,0.124,0.8333382997109569,0.122,romantic
536,Lechindi Mahilalokam,Ghantasala,https://open.spotify.com/embed/track/1MBMGhJguujcBlaL4i4zGH?utm_source=generator,0.671,0.694,0.028,0.7046097917101225,0.2,romantic
537,Pachchagaddi Koseti,K. V. Mahadevan,https://open.spotify.com/embed/track/4Kl9UNDOyspxaa3YLAxc1P?utm_source=generator,0.79,0.97,0.375,0.7809529485383951,0.0878,Chill
538,"Mera Naam Malini (From ""Identity"")",Geetha Madhuri,https://open.spotify.com/embed/track/6RjrKOmj39082etUpZDo4j?utm_source=generator,0.801,0.00953,0.112,0.8363777228165321,0.212,energetic
539,Alai Balai,Ram Miriyala,https://open.spotify.com/embed/track/6FrKmVd9tp2vygYXxcvHjV?utm_source=generator,0.762,0.271,0.113,0.7235614887213565,0.0871,energetic
540,"Padha Padha Mantu - From ""Idhe Naa Prema Katha""",Shamanth Sarikonda,https://open.spotify.com/embed/track/3TOZ7aAO7zG5gCi7V708SO?utm_source=generator,0.703,0.805,0.294,0.6434935486754672,0.0368,Chill
541,Konchem Konchem,Harris Jayaraj,https://open.spotify.com/embed/track/6sEWmJ1i28irLn274LvSEB?utm_source=generator,0.724,0.0272,0.0774,0.7363747429899581,0.109,energetic
542,Botany,Ilaiyaraaja,https://open.spotify.com/embed/track/5nCTmbZawHvavYB5deCwqp?utm_source=generator,0.692,0.0802,0.232,0.7457909949640931,0.178,energetic
543,Reppalapai,Devi Sri Prasad,https://open.spotify.com/embed/track/073C5myTwqWJvjCF0ms9RC?utm_source=generator,0.733,0.469,0.335,0.8751154682797462,0.095,romantic
544,Cheli Chedugudu Gemini,R. P. Patnaik,https://open.spotify.com/embed/track/3HRjcvWgnfJrRHw0qqxe2V?utm_source=generator,0.727,0.0298,0.0952,0.7055037396823505,0.0734,energetic
545,Navvave Navamaalika,M. M. Keeravani,https://open.spotify.com/embed/track/6m0D42cLLcvqw2lCc0hYR0?utm_source=generator,0.697,0.85,0.353,0.5632766173008732,0.0486,Chill
546,Nutokka Jillalo,Mani Sharma,https://open.spotify.com/embed/track/3MfyMbugIr3rLTO3ywqsnD?utm_source=generator,0.784,0.157,0.0672,0.8046127715366966,0.175,energetic
547,Hare Rama,Mani Sharma,https://open.spotify.com/embed/track/1GuLtxxmqSWTgaKqtTg0qi?utm_source=generator,0.744,0.0102,0.0915,0.7814297207902501,0.0955,energetic
548,Brahma Kadigina,Unnikrishnan,https://open.spotify.com/embed/track/4V2Fkqyymwu9zucUWfSHnB?utm_source=generator,0.613,0.837,0.19,0.7583062665752853,0.0395,Chill
549,Kaivasam,Bhavana Isvi,https://open.spotify.com/embed/track/1Vx8O1yW56Vn8GCODYEkSE?utm_source=generator,0.593,0.43,0.103,0.7459995828242797,0.0273,romantic
550,Kriti Vatapi Ganapatim,Various Artists,https://open.spotify.com/embed/track/4Ntx1COjcNBXHTFWEed56f?utm_source=generator,0.5,0.82,0.308,0.4518013051640395,0.072,Chill
551,Parare Parare,Mani Sharma,https://open.spotify.com/embed/track/2kB3njGHMJnc6stp6LkbTp?utm_source=generator,0.541,0.24,0.0457,0.8130158824756399,0.203,energetic
552,Pranaya Pipaasi,Satyam,https://open.spotify.com/embed/track/2hTz7cjj0DzXpOvw3NKXVF?utm_source=generator,0.579,0.874,0.133,0.6667361959533955,0.0362,Chill
553,Atto Attamma,Raj-Koti,https://open.spotify.com/embed/track/74gQCn9eaLRl5oGThse9cP?utm_source=generator,0.809,0.708,0.53,0.8317887898924283,0.214,cheerful
554,Don't Break My Heart,Aditi Bhavaraju,https://open.spotify.com/embed/track/7zcpRlEiLVk86d4hwLmfY9?utm_source=generator,0.656,0.78,0.122,0.6459966029977056,0.0443,Chill
555,Leharaayi,Gopi Sundar,https://open.spotify.com/embed/track/0pCXbJ3lbtinCZnwg1CYDC?utm_source=generator,0.78,0.245,0.0947,0.7403379123335022,0.061,energetic
556,"Punnami Raathri (From ""Punnami Naagu"")",K. Chakravarthy,https://open.spotify.com/embed/track/10V7wnyDEZXMEWPFpDlze0?utm_source=generator,0.438,0.99,0.375,0.8345600286063352,0.0295,Chill
557,La La Bheemla,Thaman S,https://open.spotify.com/embed/track/0AGbuVpSivVZI99CJqdMpi?utm_source=generator,0.666,0.676,0.318,0.8006794004588933,0.27,romantic
558,Manase Vennelaga,T. V. Raju,https://open.spotify.com/embed/track/7roqdMa5EWJVXTxAXYXr3q?utm_source=generator,0.591,0.964,0.232,0.6505855359218093,0.0442,Chill
559,Evaradi Evaradi,Anup Rubens,https://open.spotify.com/embed/track/3I6bChjEmTPbTB6ARQrxxW?utm_source=generator,0.525,0.819,0.153,0.7018385529962157,0.0306,Chill
560,Nee Venakale Nadichi,Chinmayi,https://open.spotify.com/embed/track/26nmt32sAOq0c4wNmRG0DN?utm_source=generator,0.59,0.902,0.185,0.6826186715933134,0.0307,Chill
561,Bhagdad Gajadongai Vasta,Chakri,https://open.spotify.com/embed/track/0UDxV0oOHawqmT1MASO976?utm_source=generator,0.925,0.225,0.083,0.7492475937900415,0.151,energetic
562,"Ramasakkanodiviro - From ""Question Mark (?)""",Raghu Kunche,https://open.spotify.com/embed/track/2HbnCSvteFFvejZxAnfb49?utm_source=generator,0.634,0.328,0.321,0.8717482642510206,0.229,romantic
563,Yem Peeru Murugan,Devi Sri Prasad,https://open.spotify.com/embed/track/4WmFpEnchF9tidumB301e7?utm_source=generator,0.804,0.387,0.379,0.7377156649483001,0.362,romantic
564,Colours of Prema - Nuvele,Manish Kumar,https://open.spotify.com/embed/track/3jl2VClzIFL7esqTz0SCst?utm_source=generator,0.662,0.0903,0.0825,0.6191185672993832,0.0517,energetic
565,Anuragam Anuragamlo,M. M. Keeravani,https://open.spotify.com/embed/track/7HWRrBWHnahENYnD4YCCg9?utm_source=generator,0.667,0.362,0.172,0.753955719777109,0.0736,romantic
566,Na Prema kathaku,Mani Sharma,https://open.spotify.com/embed/track/1wS53yiKb64XPJZ1mxaZyA?utm_source=generator,0.809,0.36,0.108,0.761166900086415,0.111,romantic
567,Masaka Masaka,Ramesh Naidu,https://open.spotify.com/embed/track/0Fm94bWsF6Y9FNqHMKLLT1?utm_source=generator,0.503,0.956,0.103,0.8482374325814238,0.0809,Chill
568,Vidodde Avva,Manukota Prasad,https://open.spotify.com/embed/track/2nKVF4Wpgv0aI88Wz7EvcC?utm_source=generator,0.756,0.0592,0.285,0.8564319556601806,0.0947,energetic
569,Ramayathandari,K. V. Mahadevan,https://open.spotify.com/embed/track/7ieByq8ccyi9s0W3oWS0c3?utm_source=generator,0.536,0.414,0.24,0.6465925683125242,0.353,romantic
570,Janabethedu Jaga,M. M. Keeravani,https://open.spotify.com/embed/track/42gfsmiDKzqfb0iBdgxVRi?utm_source=generator,0.653,0.174,0.369,0.7755296641735452,0.342,energetic
571,Pilichina Palikevu,Vijaya Krishnamurthy,https://open.spotify.com/embed/track/65Cda9QLoESnTRcCtitqCo?utm_source=generator,0.242,0.969,0.424,0.5995113084418487,0.0431,Chill
572,Oohalu Gusa Gusalade,Ghantasala,https://open.spotify.com/embed/track/0hXQ20vXPiehqf1E2sksDM?utm_source=generator,0.409,0.822,0.564,0.7822938704967372,0.034,cheerful
573,Aarathi,M. M. Keeravani,https://open.spotify.com/embed/track/0dh2YgmpxxwyLnoJEDkMyj?utm_source=generator,0.66,0.677,0.0939,0.7186745731398433,0.0296,romantic
574,Lucky Lucky Rai,Thaman S,https://open.spotify.com/embed/track/5epcZ01n2S41JtsaUrPGFZ?utm_source=generator,0.891,0.775,0.122,0.6910217825322567,0.0499,romantic
575,Prema Ane Picchi,Devi Sri Prasad,https://open.spotify.com/embed/track/05KlOU6SRDD1iYlJaDi8yl?utm_source=generator,0.768,0.315,0.0439,0.8242200303942311,0.0701,energetic
576,Neethote Untanu Naidu Baava,R. P. Patnaik,https://open.spotify.com/embed/track/1Dp2PYwpP97laW9YAFGy2R?utm_source=generator,0.474,0.534,0.113,0.7356297863464347,0.318,romantic
577,Ammo Ammayena,S.A. Rajkumar,https://open.spotify.com/embed/track/3oAndqB2yZFnCfHUsyn5qj?utm_source=generator,0.642,0.212,0.131,0.8248457939747907,0.186,energetic
578,"Chinuku Chinuku Andelatho - From ""Subhalagnam""",S.V.Krishna Reddy,https://open.spotify.com/embed/track/5NSXAVJqe7Zh66PlRhgRvw?utm_source=generator,0.848,0.684,0.0695,0.6253762031049794,0.334,romantic
579,New york Nagarama,A.R. Rahman,https://open.spotify.com/embed/track/5c20VsS1tDBQKhu62rPMDc?utm_source=generator,0.672,0.328,0.0795,0.7497839625733782,0.0262,romantic
580,Hey Naayak,Thaman S,https://open.spotify.com/embed/track/77fx4tcDfXRscXT8hAd1fI?utm_source=generator,0.67,0.757,0.25,0.7637295509401354,0.134,Chill
581,Brochevarevarurar,A. Kanyakumari,https://open.spotify.com/embed/track/5gRW0aQdzRizSiXVvfLsLl?utm_source=generator,0.447,0.949,0.251,0.6096129205280254,0.0683,Chill
582,Oh Rabbi Vesukunna,Ilaiyaraaja,https://open.spotify.com/embed/track/20g5vYkZdYOR22E5ddSI4E?utm_source=generator,0.565,0.934,0.25,0.7843797490986024,0.569,Chill
583,Naaku Neeku,Harris Jayaraj,https://open.spotify.com/embed/track/6lFWSakrMDZj9bRusX4e2S?utm_source=generator,0.823,0.0382,0.025,0.7908459727643852,0.0684,energetic
584,Thanuvina Manege,Hamsa Lekha,https://open.spotify.com/embed/track/5wmZUEzovhXEHijrF5CmvW?utm_source=generator,0.442,0.868,0.107,0.4816293691707143,0.103,Chill
585,Laayi Laayi,Ilaiyaraaja,https://open.spotify.com/embed/track/1UiORBsodWhAydO2SjQyei?utm_source=generator,0.631,0.743,0.16,0.7072916356268066,0.0311,Chill
586,Love Me Please,Siddiq Ansari,https://open.spotify.com/embed/track/6RqEB1Mp1mw3id8K6naqTX?utm_source=generator,0.703,0.595,0.129,0.741351053368694,0.0562,romantic
587,Nuvvu Vijilesthey,M. M. Keeravani,https://open.spotify.com/embed/track/5hhJ34pzk1kK4vC7iavcDI?utm_source=generator,0.86,0.339,0.155,0.8488929944277244,0.17,energetic
588,Keka,RaghavaLawrence,https://open.spotify.com/embed/track/7GbL05vBiOQ4TCAgXxaMrp?utm_source=generator,0.863,0.0644,0.146,0.7834858011263746,0.148,energetic
589,Thallivi Neeve Thandriv,R. Govardhanam,https://open.spotify.com/embed/track/7BBNeSJWm3mKgE7I094Xct?utm_source=generator,0.609,0.973,0.352,0.8137012425876814,0.0324,Chill
590,Guchi Guchi,Sandeep Chowta,https://open.spotify.com/embed/track/67Zl1Up9ciAgXwOY3pQqzG?utm_source=generator,0.875,0.00648,0.0608,0.7814893173217319,0.142,energetic
591,Komma Uyyala,M. M. Keeravani,https://open.spotify.com/embed/track/5GjYjVSNtHeOJtumwvR7eB?utm_source=generator,0.602,0.741,0.139,0.7645937006466224,0.0302,Chill
592,Plichina,Chakri,https://open.spotify.com/embed/track/7l3IW8619Ik1FrnvSZcj8T?utm_source=generator,0.623,0.337,0.203,0.7525254030215441,0.0516,romantic
593,"Kaatuka Kanule (From ""Aakaasam Nee Haddhu Ra"")",G. V. Prakash,https://open.spotify.com/embed/track/1HobaVS51OdBZqNmqt1TX7?utm_source=generator,0.751,0.437,0.357,0.7341100747936471,0.236,romantic
594,Papa Chalo Hyderabad,Abhinay TJ,https://open.spotify.com/embed/track/4ClOA0rJtALeFtQzv6Rl1T?utm_source=generator,0.841,0.017,0.133,0.8550314371703567,0.0768,energetic
595,Adupudati,Suresh Peetala,https://open.spotify.com/embed/track/0XDjlyX449wdbGcJift5K6?utm_source=generator,0.607,0.245,0.328,0.7610477070234513,0.0431,energetic
596,Kaddaru sokka,Manukota Prasad,https://open.spotify.com/embed/track/4OhsKHYNcWiwhD2ryFgnBT?utm_source=generator,0.788,0.491,0.0417,0.961262254536786,0.129,romantic
597,Ayarpadi,Kalaimamani Prabhavathi Ganesan,https://open.spotify.com/embed/track/4TcL2zD8AwZCPfIr8QE03e?utm_source=generator,0.673,0.552,0.105,0.6743943502488156,0.0403,romantic
598,Diamond Girl,Srinu Vaitla,https://open.spotify.com/embed/track/79YJ5cpReB2UvJgqfntwpc?utm_source=generator,0.844,0.0695,0.0604,0.732798951101046,0.0723,energetic
599,Pancha Graha Kootam,Devi Sri Prasad,https://open.spotify.com/embed/track/50gIBnZhZDdtZtHU8wsWQu?utm_source=generator,0.665,0.191,0.124,0.838672189278584,0.0353,energetic
600,Vachedhemo Vona Kaalamu,Narsimlu,https://open.spotify.com/embed/track/6UKcQvihzMvr0MaTil8Ygs?utm_source=generator,0.57,0.574,0.111,0.8119729431747073,0.263,romantic
601,"Paruvam Vanaga (From ""Roja"")",Sujatha,https://open.spotify.com/embed/track/1hVPGlB7ywd8dMrSAcsVyf?utm_source=generator,0.591,0.559,0.143,0.726511517029709,0.0359,romantic
602,Chilaka,S.A. Rajkumar,https://open.spotify.com/embed/track/1tZrspn1lncPkr3nkoKbVk?utm_source=generator,0.724,0.149,0.113,0.8267230847164695,0.125,energetic
603,Nee Thone,Ilaiyaraaja,https://open.spotify.com/embed/track/0iEzM1S4OwOrg9cn110Brk?utm_source=generator,0.67,0.781,0.0875,0.7820256861050687,0.0767,Chill
604,Jataka Balam,Nagamani,https://open.spotify.com/embed/track/6S5sSrjGRYEo5s7l3rPM6P?utm_source=generator,0.764,0.158,0.138,0.9577162609136148,0.124,energetic
605,Nuvvu Nuvvu,Devi Sri Prasad,https://open.spotify.com/embed/track/2jRAFRpeDnibcHvtDgWRhG?utm_source=generator,0.806,0.396,0.0881,0.7126851217259156,0.0356,romantic
606,Mallieswarivey,Jassie Gift,https://open.spotify.com/embed/track/7lSYoKmtmay3y4wMO6nLrj?utm_source=generator,0.9,0.0513,0.0331,0.7488304180696683,0.119,energetic
607,Naa Hrudayamlo,S. Rajeswara Rao,https://open.spotify.com/embed/track/048rmv7qqvviCKluw9TtAr?utm_source=generator,0.619,0.797,0.208,0.778747876873566,0.0659,Chill
608,Nellorae,Thaman S,https://open.spotify.com/embed/track/1t4DzSeNyfsILVyi6FQnbj?utm_source=generator,0.804,0.677,0.124,0.7721922584105605,0.0634,romantic
609,Telisiney Na Nuvvey,Radhan,https://open.spotify.com/embed/track/6f7qFjos0WWqvtEnwFDS0a?utm_source=generator,0.504,0.581,0.111,0.7808337554754313,0.037,romantic
610,Raaye Raaye,M. M. Keeravani,https://open.spotify.com/embed/track/53xUKsEH1dEGmgQkdUb8p1?utm_source=generator,0.924,0.58,0.0836,0.7181978008879883,0.181,romantic
611,Chandruni Takinadi,A.R. Rahman,https://open.spotify.com/embed/track/4gaUiAf9ufIQS8m9wYNxgL?utm_source=generator,0.765,0.0884,0.225,0.658422479811675,0.0584,energetic
612,Yemo Yemo Idhi,Rajan–Nagendra,https://open.spotify.com/embed/track/5fsV9wwZvosqaaSE7hm8eu?utm_source=generator,0.481,0.978,0.312,0.6261807562799846,0.0556,Chill
613,Nannu Kottakuro,R. P. Patnaik,https://open.spotify.com/embed/track/05WT3sItU1HMUxNg8Ghdve?utm_source=generator,0.876,0.132,0.0397,0.7716558896272238,0.0789,energetic
614,Pachchadanamey,A.R. Rahman,https://open.spotify.com/embed/track/6Au5A9YR9koo7bkyG4ucYf?utm_source=generator,0.536,0.389,0.367,0.4059119759230013,0.0628,romantic
615,Anjali Anjali,A.R. Rahman,https://open.spotify.com/embed/track/72Lk8C1Eux8P0hahS3uesA?utm_source=generator,0.444,0.862,0.167,0.5572275693554636,0.0523,Chill
616,Emo Emaindho,Tarun Gariki,https://open.spotify.com/embed/track/1srkcmUQ0psKrlarXOfDwg?utm_source=generator,0.636,0.127,0.128,0.7712983104383325,0.0387,energetic
617,Bunny Bunny,Devi Sri Prasad,https://open.spotify.com/embed/track/4qjeAiS9svNScelITRTwwT?utm_source=generator,0.77,0.484,0.294,0.8618254417592897,0.161,romantic
618,Thatwamaria - Reeti Gowla - Adi,"Veena E. Gaayathrhri, Mandolin U. Srinivas, Namagiripettai Krishnan",https://open.spotify.com/embed/track/1PJmg2Y59CRBhT6wzrAdzl?utm_source=generator,0.505,0.986,0.383,0.7095563038231175,0.0456,Chill
619,Ninu Choodaka,S.A. Rajkumar,https://open.spotify.com/embed/track/6qsAsnJy7DmCUwq71AULjO?utm_source=generator,0.639,0.0911,0.0347,0.8196608957358682,0.0939,energetic
620,Siri Siri Muvva,Mickey J. Meyer,https://open.spotify.com/embed/track/7B0O5Z3BfhCwBe5hHUD22F?utm_source=generator,0.703,0.451,0.0975,0.6268065198605441,0.0923,romantic
621,Neetho Gadipe Prathikshanam - Telugu,Sekhar Mopoori,https://open.spotify.com/embed/track/6beXLQtvjxHCnAPnBvvGzp?utm_source=generator,0.483,0.909,0.128,0.5798146547870915,0.0342,Chill
622,Ee Madhumaasamlo,K. Chakravarthy,https://open.spotify.com/embed/track/5APDID273QH5NWOgmsBUOi?utm_source=generator,0.334,0.129,0.862,0.7702851694031407,0.0494,cheerful
623,"Ravi Varmake (From ""Ravanude Ramudaithe"")",S. Janaki,https://open.spotify.com/embed/track/101qPKpvyy8hxd3Aw0isoP?utm_source=generator,0.537,0.876,0.473,0.7883131201764058,0.0401,Chill
624,Adivo Alladivo - Madyamavati - Adi,Vijay Prakash,https://open.spotify.com/embed/track/5Iv2u17maCovOFhZ3OmOKC?utm_source=generator,0.538,0.836,0.078,0.7746357162013171,0.0331,Chill
625,Chukkallara,M. M. Keeravani,https://open.spotify.com/embed/track/3lzJb35KcEkFcTcCoamhrp?utm_source=generator,0.68,0.908,0.29,0.6181948210614143,0.0365,Chill
626,Hai Rukku,Mani Sharma,https://open.spotify.com/embed/track/58C9BnBE4HRo2uDTvtxWls?utm_source=generator,0.851,0.338,0.221,0.8130158824756399,0.296,energetic
627,"Yedhalo Tholivalape (From ""Erra Gulaabilu"")",S. P. Balasubrahmanyam,https://open.spotify.com/embed/track/7nZejCvTSYV1ZypLgX9EnU?utm_source=generator,0.437,0.987,0.129,0.7800292023004262,0.032,Chill
628,Shankerdada M.B.B.S,Devi Sri Prasad,https://open.spotify.com/embed/track/4uRgxGrfYphznz5ca2DabC?utm_source=generator,0.66,0.414,0.0903,0.733692899073274,0.358,romantic
629,Paitenaka Eamundammo,M. M. Keeravani,https://open.spotify.com/embed/track/4i0FxikqzT6aZM0Oxwf1S7?utm_source=generator,0.597,0.813,0.533,0.6562472064125868,0.446,cheerful
630,Entho Fun,Devi Sri Prasad,https://open.spotify.com/embed/track/2R3ongpqepifzp30uxdBCG?utm_source=generator,0.629,0.415,0.121,0.721505408385232,0.0834,romantic
631,Priyathama Priyathama,Gopi Sundar,https://open.spotify.com/embed/track/4wHZiaLsuI9aQdWv4f3Esd?utm_source=generator,0.71,0.743,0.183,0.6774933698858727,0.0391,Chill
632,Na Ooru Peddapuram,V Kiran Kumara,https://open.spotify.com/embed/track/0pvHxFLM5KP4f6o1k7ZXt0?utm_source=generator,0.848,0.387,0.559,0.7021365356536251,0.336,cheerful
633,In The Night,M. M. Keeravani,https://open.spotify.com/embed/track/1sJwTTmJqKCfSECI9HSV4F?utm_source=generator,0.81,0.138,0.211,0.7248428141482166,0.108,energetic
634,Dandiya India,Devi Sri Prasad,https://open.spotify.com/embed/track/4LkwbuzCgbYS9XJh1Q52AT?utm_source=generator,0.627,0.202,0.0613,0.8585774307935279,0.102,energetic
635,"Sulthana (From ""Kgf Chapter 2"")",Various Artists,https://open.spotify.com/embed/track/0KX0B3HIUheXCof3QajFuw?utm_source=generator,0.619,0.092,0.147,0.7558628087845287,0.0556,energetic
636,Kurai Onrum Illai - Ragamalika - Adi (Live),Kadri Gopalnath,https://open.spotify.com/embed/track/1OmHmuOvobYHUPrxXcR9HY?utm_source=generator,0.482,0.909,0.434,0.7937960010727376,0.0654,Chill
637,Ammakutti Ammakutti Andhamantha Ompake,Chirrantan Bhatt,https://open.spotify.com/embed/track/7EW27HIQrlFLpyCBtOodF4?utm_source=generator,0.531,0.256,0.647,0.8416222175869364,0.126,cheerful
638,No Money No Honey,Yuvan Shankar Raja,https://open.spotify.com/embed/track/7u3NgW0xTula5u1YD44SBU?utm_source=generator,0.781,0.466,0.0512,0.824696802646086,0.294,romantic
639,Meesamunna Manmadhuda,Thaman S,https://open.spotify.com/embed/track/64SQS9AfFhe21lkpkKPvn6?utm_source=generator,0.745,0.306,0.222,0.732381775380673,0.075,energetic
640,Aligina Velane,Ghantasala,https://open.spotify.com/embed/track/1qkswDf0dbKcegaavn2Snr?utm_source=generator,0.443,0.856,0.27,0.8235346702821896,0.0398,Chill
641,Puttadibomma,Mickey J. Meyer,https://open.spotify.com/embed/track/5mSeGRMQ28kWWHd4w7zXa6?utm_source=generator,0.688,0.714,0.209,0.6071396644715279,0.053,Chill
642,Mounamuganee,Ghantasala,https://open.spotify.com/embed/track/7s9vHZW7rYh3bwSizvaJrG?utm_source=generator,0.655,0.96,0.0836,0.6467415596412289,0.179,Chill
643,OK Anesa,Mickey J. Meyer,https://open.spotify.com/embed/track/3aBNTaTIFKrUX09AnIESkp?utm_source=generator,0.796,0.374,0.0837,0.6919157305044847,0.04,romantic
644,AB Yevaro Nee Baby,Anirudh Ravichander,https://open.spotify.com/embed/track/1V4hx2szIylOh4rYoPrwlp?utm_source=generator,0.729,0.0561,0.129,0.7972823981644268,0.0545,energetic
645,Dhooram Dhooram,Devi Sri Prasad,https://open.spotify.com/embed/track/6ZNnthyVbA6eW8qxBTDYez?utm_source=generator,0.665,0.518,0.0823,0.830537262731309,0.0327,romantic
646,Aaraneekuma Ee Deepam,Sathyam,https://open.spotify.com/embed/track/4XCyTTn5MTHVqlA7fsh9Vr?utm_source=generator,0.547,0.752,0.125,0.6908727912035519,0.0513,Chill
647,Jingidi,Santhosh Narayanan,https://open.spotify.com/embed/track/3dJOlcVZPz2byniHLRSxE7?utm_source=generator,0.827,0.576,0.442,0.775172084984654,0.459,cheerful
